Name,BTERN01 - 1,BTERN01 - 2,B124 - 1,B124 - 2,BTMS0057 - 1,BTMS0057 - 2,BT30 - 1,BT30 - 2,B10 - 1,B10 - 2,BTMS0083 - 1,BTMS0083 - 2,BTMS0073 - 1,BTMS0073 - 2,BT28 - 1,BT28 - 2
2_NR26_24_04_E12,133,141,265,265,120,130,191,191,190,198,278,294,130,130,183,183
2_NR26_24_05_E11,135,141,267,271,116,118,191,200,200,210,286,304,130,130,183,183
2_NR26_24_06_D11,137,139,265,267,120,120,191,191,200,210,292,308,130,130,183,183
2_NR26_24_07_D02,135,135,263,267,118,120,191,191,206,214,284,288,130,130,183,183
2_NR26_24_08_B10,139,143,267,271,124,124,185,188,204,214,290,318,130,130,183,183
2_NR26_24_09_B06,137,143,259,271,112,120,188,191,206,210,292,298,130,130,183,183
2_NR26_24_10_C10,135,135,267,269,118,126,191,191,204,210,290,294,130,130,183,183
2_NR26_24_11_E10,133,135,265,269,112,118,191,191,206,238,294,318,130,130,183,183
2_NR26_25_01_H02,133,137,267,267,124,124,191,191,206,210,290,300,130,130,183,183
2_NR26_25_02_D09,143,143,267,271,124,124,191,191,204,214,318,318,130,130,183,183
2_NR26_25_03_C03,133,139,,,120,124,191,200,198,198,282,318,130,130,183,183
2_NR26_27_01_G07,137,143,263,271,120,122,185,188,206,206,282,292,130,130,183,183
2_NR26_27_02_C02,135,141,267,271,116,128,188,191,198,206,294,318,130,130,183,189
2_NR26_27_03_C01,133,141,265,269,120,120,191,191,206,212,282,306,130,130,183,183
2_NR26_27_04_G06,135,135,263,303,120,120,191,191,198,198,290,290,130,130,183,183
2_NR26_27_05_F09,141,141,263,265,124,124,191,191,206,206,290,306,130,130,183,204
2_NR26_27_06_G12,137,141,269,271,124,124,185,191,206,208,282,294,130,130,183,183
2_NR26_28_01_D06,133,135,269,271,118,120,191,191,198,214,282,290,130,130,183,183
2_NR26_28_02_G01,133,139,267,267,122,124,188,191,198,206,284,284,130,130,183,183
2_NR26_28_03_D07,141,141,269,269,112,126,191,191,206,206,294,294,130,130,183,183
2_NR26_29_01_D07,141,143,269,271,116,124,191,191,206,210,290,290,130,130,183,183
2_NR26_29_02_G10,135,135,263,275,116,118,188,200,206,210,294,300,130,130,183,183
2_NR26_29_03_E03,133,133,265,273,120,124,191,191,204,206,282,308,130,130,183,183
2_NR26_29_04_F10,135,143,265,267,112,116,191,191,198,204,280,308,130,130,183,183
2_NR26_29_05_E10,133,135,267,275,116,128,191,191,198,208,292,294,127,130,183,183
2_NR26_29_06_E12,133,135,263,263,116,118,188,191,204,206,282,294,130,130,183,183
2_NR26_30A_01_H03,133,137,265,267,112,124,191,191,198,206,308,308,130,130,183,183
2_NR26_30A_02_F08,135,143,261,271,120,124,191,191,206,206,286,286,130,130,183,183
2_NR26_30A_03_C12,133,135,263,303,120,124,188,191,196,204,278,292,130,130,183,183
2_NR26_30A_04_B11,139,,267,269,112,120,188,191,198,198,282,306,130,133,183,183
2_NR26_32_01_D11,135,143,265,267,118,124,188,191,200,206,294,308,130,130,183,183
2_NR26_32_02_G02,137,143,259,267,120,124,188,191,198,206,282,290,130,133,183,183
2_NR26_32_03_G04,135,141,265,269,118,128,188,191,204,206,284,294,130,130,189,204
2_NR26_32_04_F11,135,135,267,271,118,124,191,191,198,198,284,294,130,130,183,183
2_NR26_32_05_H07,135,147,271,271,120,124,191,191,198,238,286,288,130,130,183,183
2_NR26_32_06_F01,135,143,265,271,124,124,191,191,206,238,278,278,130,130,183,183
2_NR26_43_01_H10,133,135,267,269,116,126,191,191,206,208,286,294,130,130,183,183
2_NR26_44_01_E03,141,143,259,275,118,120,188,188,196,206,278,288,130,130,183,183
2_NR26_44_02_C09,135,137,263,265,120,124,191,191,214,214,282,308,130,130,183,183
2_NR26_44_03_F07,139,143,269,271,112,120,188,191,198,204,282,306,130,133,183,183
2_NR26_44_04_E04,133,139,265,303,116,120,191,191,198,210,284,302,130,130,183,183
2_NR26_44_05_F11,133,139,267,269,118,120,188,200,206,214,288,292,130,130,183,183
2_NR26_44_06_B09,135,143,267,303,124,126,188,191,196,198,290,308,130,130,183,189
2_NR26_44_07_D12,133,141,267,271,124,124,188,191,196,206,282,290,130,130,183,183
2_NR27_01_01_C01,137,141,257,275,112,120,191,191,198,210,294,308,130,130,183,183
2_NR27_01_02_A11,137,141,257,275,112,112,191,191,198,210,282,294,130,130,183,183
2_NR27_01_03_B05,135,135,265,275,116,118,191,191,190,190,290,308,130,130,183,183
2_NR27_06A_01_F04,133,135,261,263,112,130,188,191,204,206,294,300,130,130,183,183
2_NR27_06A_02_A08,133,141,275,275,112,122,191,191,198,198,294,294,130,130,183,183
2_NR27_06A_03_B06,133,137,267,269,120,124,191,191,206,206,280,290,130,133,183,183
2_NR27_06A_04_H12,133,137,263,265,124,126,191,191,198,198,292,306,130,130,183,183
2_NR27_06A_05_D01,135,137,269,275,116,120,188,191,206,206,294,294,130,130,183,183
2_NR27_06A_06_D12,135,141,265,303,118,120,188,188,206,206,292,294,130,130,183,183
2_NR27_06A_07_B04,141,143,265,267,124,126,191,200,198,206,284,290,130,130,183,183
2_NR27_07A_01_A09,133,135,265,269,120,130,191,191,206,208,290,298,127,130,183,183
2_NR27_08_01_C07,135,135,269,269,120,130,188,191,206,206,294,318,130,130,183,183
2_NR27_08_02_A07,135,137,263,263,112,122,191,191,204,210,282,290,130,130,183,183
2_NR27_08_03_C09,135,137,265,265,120,130,191,191,206,206,292,318,130,130,183,183
2_NR27_08_04_B02,141,143,267,275,124,130,191,191,206,206,286,294,130,130,183,183
2_NR27_08_05_C11,133,143,265,267,120,124,188,191,204,208,280,306,130,130,183,183
2_NR27_09_01_F02,135,137,265,275,112,116,191,191,208,238,292,292,130,130,183,183
2_NR27_10_01_C07,139,139,257,263,118,120,188,191,204,206,290,290,130,130,183,183
2_NR27_10_02_E11,137,137,259,275,112,124,191,191,204,206,290,290,130,130,183,183
2_NR27_10_03_A02,135,137,265,267,120,124,188,200,198,206,282,318,130,133,183,183
2_NR27_10_04_C03,137,141,265,267,112,120,191,191,206,212,284,290,130,130,183,183
2_NR27_10_05_C05,133,135,259,269,120,124,191,191,206,212,282,300,130,133,183,183
2_NR27_12_01_C10,135,137,265,265,120,124,191,191,198,206,286,300,130,130,183,183
2_NR27_12_02_C11,135,135,261,263,120,120,188,200,200,206,278,286,130,130,183,183
2_NR27_14A_01_C03,135,139,261,271,124,124,188,191,214,214,278,308,130,130,183,183
2_NR27_14A_02_C10,135,137,265,265,120,124,188,191,206,206,290,292,130,130,183,189
2_NR27_14A_03_A09,135,141,263,267,124,124,191,191,206,206,286,288,130,130,183,183
2_NR27_14A_04_C06,133,137,261,263,120,124,191,191,204,210,278,282,130,130,183,183
2_NR27_14A_05_B10,135,137,265,273,116,124,188,191,198,204,292,294,133,133,183,183
2_NR27_14A_06_B12,135,137,263,267,112,116,188,191,198,198,294,308,130,130,183,183
2_NR27_14A_07_D10,135,135,267,271,118,124,191,191,206,206,278,282,130,130,183,183
2_NR27_16_01_A05,139,,263,269,118,124,191,191,198,204,286,294,130,130,183,183
2_NR27_16_02_C02,137,137,265,271,118,124,191,191,198,214,282,282,130,130,183,183
2_NR27_16_03_F01,135,141,265,267,120,130,188,200,206,212,284,286,130,133,183,183
2_NR27_18_01_A01,133,135,263,269,118,126,191,191,204,206,286,294,130,130,183,183
2_NR27_18_02_A07,137,141,269,275,124,126,191,191,204,206,286,286,130,130,183,183
2_NR27_18_03_B06,133,135,271,271,120,120,188,188,198,206,290,308,130,130,183,183
2_NR27_20_01_C12,141,141,263,267,120,124,191,191,196,214,294,318,130,130,183,183
2_NR27_20_02_D12,135,139,261,275,118,120,188,191,198,206,288,298,130,130,183,183
2_NR27_20_03_E06,135,135,269,271,120,124,188,200,198,206,284,286,130,130,183,183
2_NR27_20_04_A12,135,137,271,271,118,120,188,191,198,204,278,292,130,130,183,183
2_NR27_22_01_B02,,,263,265,112,112,191,191,204,206,290,294,130,130,183,183
2_NR27_22_02_C12,137,139,267,269,120,124,191,191,206,206,284,292,130,130,183,183
2_NR27_22_03_D06,137,143,261,273,124,124,185,191,208,214,284,294,130,130,183,183
2_NR27_24_01_A11,135,141,267,269,116,118,191,191,206,214,288,294,130,130,183,183
2_NR27_24_02_D03,135,143,265,267,118,120,191,191,206,212,292,318,130,130,183,183
2_NR27_24_03_D08,135,139,263,267,116,124,191,191,204,206,288,304,130,130,183,189
2_NR27_24_04_C09,137,143,259,263,122,124,191,191,204,206,288,290,130,130,183,183
2_NR27_24_05_E08,135,139,265,271,118,122,188,191,206,206,294,318,130,130,183,183
2_NR27_24_06_B08,135,135,267,271,120,124,191,191,206,206,282,308,130,130,183,183
2_NR27_24_07_A04,135,143,259,271,120,124,188,191,190,196,282,308,130,130,183,183
2_NR27_24_08_D04,135,135,265,265,120,124,188,191,206,210,290,306,130,130,183,183
2_NR27_27_01_D10,135,143,263,275,120,124,191,191,198,204,278,284,130,130,183,183
2_NR27_27_02_B09,133,137,265,273,124,124,188,191,206,206,282,294,130,130,183,189
2_NR27_27_03_A04,135,147,267,269,124,124,191,191,206,212,282,286,130,133,183,183
2_NR27_27_04_B03,141,143,263,265,120,128,188,191,206,206,288,290,130,130,183,183
2_NR27_27_05_B09,137,143,265,269,120,124,185,191,206,210,278,318,130,130,183,183
2_NR27_27_06_A03,137,141,269,275,124,124,185,191,206,208,282,294,130,130,183,183
2_NR27_27_07_B08,135,147,269,303,116,120,191,191,198,214,278,290,130,130,183,183
2_NR27_27_08_B04,135,137,,,124,124,188,191,204,206,286,298,130,130,183,183
2_NR27_27_09_E04,135,137,,,120,124,191,191,206,206,,,130,130,183,183
2_NR27_27_10_E09,133,141,265,271,120,124,191,191,206,206,288,290,130,130,183,183
2_NR27_27_11_C04,135,139,267,303,120,120,188,191,198,238,292,308,130,133,183,183
2_NR27_27_12_A08,135,139,265,271,124,126,188,188,198,206,280,298,127,130,183,183
2_NR27_27_13_B03,137,139,265,267,118,124,188,191,198,206,284,284,130,130,183,183
2_NR27_27_14_B01,137,147,263,275,112,118,188,191,198,206,306,318,130,130,183,183
2_NR27_27_15_D05,141,,265,269,124,126,188,191,206,206,282,306,130,133,183,183
2_NR27_27_16_B12,137,141,269,271,124,124,185,191,,,,,130,130,183,183
2_NR27_27_17_H11,135,141,269,275,120,124,188,191,212,214,280,306,130,130,183,183
2_NR27_27_18_B10,135,143,265,275,112,124,188,191,206,208,292,298,130,130,183,183
2_NR27_29_01_A06,133,135,,,124,124,185,191,198,206,282,310,130,130,183,183
2_NR27_29_02_A12,135,137,259,265,120,124,191,191,198,206,288,290,127,133,183,183
2_NR27_29_03_E05,133,135,265,267,118,124,191,194,190,206,292,300,130,130,183,183
2_NR27_29_04_C04,135,141,269,275,120,124,191,191,210,210,292,304,130,130,183,183
2_NR27_29_05_B01,139,139,265,275,120,120,188,191,196,204,284,294,130,130,183,183
2_NR27_29_06_B07,135,135,261,275,112,124,191,191,198,206,292,292,130,130,183,183
2_NR27_29_07_B11,133,135,265,267,112,120,191,191,198,206,308,308,130,130,183,183
2_NR27_29_08_D09,137,137,265,265,120,124,185,191,196,206,288,294,130,130,183,183
2_NR27_29_09_A05,135,143,259,269,120,122,191,191,206,206,284,300,130,130,183,183
2_NR27_29_10_A02,133,135,267,269,118,120,191,194,190,198,288,294,127,130,183,183
2_NR27_29_11_C05,137,143,267,267,120,124,191,191,200,206,278,300,130,130,183,183
2_NR27_29_12_C02,133,137,267,267,112,120,191,191,204,206,300,308,130,130,183,183
2_NR27_29_13_B11,135,143,263,271,116,118,191,191,198,208,308,318,130,130,183,183
2_NR27_29_14_C08,135,137,267,267,118,120,191,200,206,208,290,290,130,130,183,183
2_NR27_30A_01_A04,131,137,261,269,120,126,191,191,196,206,292,296,130,130,159,183
2_NR27_30A_02_A10,135,,257,285,122,124,188,194,206,210,278,286,130,130,183,183
2_NR27_30A_03_D08,135,143,263,273,116,124,191,191,190,208,292,318,130,133,183,183
2_NR27_30A_04_B05,133,135,267,267,112,124,191,191,198,206,308,308,130,130,183,183
2_NR27_30A_05_C01,133,135,265,267,112,124,191,200,204,206,300,308,130,130,183,183
2_NR27_30A_06_A03,135,147,267,303,120,122,188,188,198,204,290,300,130,133,183,183
2_NR27_30A_07_A01,135,135,271,275,120,120,191,191,198,214,292,304,130,130,183,189
2_NR27_30A_08_F08,139,143,269,271,120,120,191,191,206,206,286,306,127,130,183,189
2_NR27_43_01_C06,135,143,267,269,116,124,185,191,198,206,286,294,130,130,183,183
2_NR27_43_02_E04,135,135,265,271,120,124,191,200,196,210,284,318,130,130,183,183
2_NR27_43_03_C08,133,135,267,269,116,124,185,191,206,208,290,294,130,130,183,183
2_NR27_44_01_B08,135,137,273,287,120,120,191,191,200,200,298,298,130,130,183,183
2_NR27_44_01A_B07,135,137,263,267,124,126,185,191,204,206,282,286,130,130,183,183
2_NR27_44_02_H06,135,137,263,267,124,126,185,191,204,206,282,286,130,130,183,183
2_NR27_44_03_C08,135,135,271,275,112,118,191,191,206,206,294,298,130,130,183,183
2_pknest_01_G01,135,137,265,275,118,120,191,191,196,198,290,318,130,130,183,204
2_PM1_16_06_B07,135,137,267,275,116,124,188,191,214,214,290,294,130,130,183,189
2_PM1_20_01_B09,135,137,261,267,118,120,188,188,204,206,290,300,130,130,183,183
2_PM1_22_01_A04,135,135,265,269,116,126,191,191,190,198,290,292,130,130,183,189
2_PM2_40_01_D12,137,147,267,271,124,124,191,191,198,206,290,318,130,133,183,183
2_PM2_42_01_C09,135,141,263,267,112,116,191,191,198,210,280,306,127,130,183,183
2_PM2_43_01_B06,135,139,263,275,112,120,191,191,190,214,278,306,130,130,183,183
2_PM2_65_01_B11,137,137,267,281,112,112,191,200,198,206,284,294,130,133,183,183
2_PM2_67_01_A10,137,139,271,303,112,128,191,191,198,200,278,306,130,130,183,183
2_PM2_67_02_A08,135,137,263,267,122,124,185,191,204,206,294,304,130,130,183,183
2_PM3_45_01_B05,135,137,259,275,118,120,188,191,204,206,282,282,130,130,183,183
2_PM3_52_06_C07,137,137,267,267,124,130,191,191,198,206,282,298,130,133,183,183
2_PM3_53_05_A03,137,141,267,269,112,126,185,191,204,238,288,292,130,130,183,183
2_PM3_54_03_A01,133,135,265,269,118,130,191,191,198,206,284,286,130,130,183,183
2_PM3_67_02_F03,135,141,259,267,112,120,191,191,198,204,278,294,130,130,183,183
2_PM3_72A_01_B05,137,,265,271,118,120,188,191,206,238,292,294,130,133,183,183
2_PM4_43_01_B11,137,137,259,267,118,120,191,191,206,210,286,294,130,130,183,183
2_PM4_46_01_E03,137,143,,,120,130,188,188,206,206,290,294,130,133,183,183
2_PM4_46_02_D03,135,135,271,271,124,124,191,191,198,198,294,306,130,130,183,183
2_PM4_47_02_A04,131,141,265,275,130,130,191,191,206,210,278,294,127,127,183,183
2_PM4_48_04_C11,135,139,265,271,120,120,188,191,206,206,292,294,130,130,183,189
2_PM4_51A_01_B05,133,133,265,269,114,120,191,191,206,206,282,306,130,130,183,189
2_PM4_51A_02_A03,133,143,265,269,114,120,188,191,198,206,282,306,130,130,183,189
2_PM4_51A_03_D03,141,147,259,265,118,124,185,200,206,206,290,292,130,130,183,183
2_PM4_54A_05_H04,135,141,263,263,124,126,188,191,198,198,294,318,130,130,183,183
2_PM4_65_03_D06,135,139,267,267,112,116,191,200,198,206,282,290,130,130,183,183
2_PM4_67_01_A05,135,137,265,271,120,130,191,200,204,206,282,300,130,130,183,183
2_PM5_43_02_E10,137,137,263,267,112,118,191,200,206,206,294,294,130,130,183,183
2_PM5_48_04_D09,135,135,263,263,112,120,191,191,204,238,284,292,130,130,183,183
2_PM5_70_08_A08,135,143,271,275,116,118,191,191,198,198,,,130,133,183,183
2_PM5_71_01_C02,137,143,267,271,116,118,191,191,200,206,294,298,130,133,183,189
2_PM5_71_02_C03,135,137,271,281,118,118,191,191,206,212,278,284,130,130,183,183
2_PM6_46_01_D05,135,137,265,269,120,120,191,191,200,206,282,290,130,130,183,189
2_PM6_46_02_B03,135,139,275,275,112,120,191,191,214,238,278,306,130,130,183,183
2_PM6_46_03_C05,133,147,267,277,120,130,191,191,190,198,306,320,130,130,183,183
2_PM6_46_04_D04,135,143,271,275,118,120,191,191,198,214,280,290,130,130,183,183
2_PM6_46_05_C12,137,137,269,275,118,120,191,191,206,214,282,318,130,130,183,183
2_PM6_47_01_H07,135,141,267,267,116,120,191,191,198,206,284,284,130,130,183,183
2_PM6_53_01_A09,135,143,259,263,118,118,188,191,198,204,290,290,130,130,183,183
2_PM6_54A_01_B09,135,141,263,269,120,124,188,191,206,210,290,294,130,130,183,183
2_PM6_55_01_A12,135,135,263,263,120,124,,,196,208,286,320,130,130,183,183
2_PM6_55_02_B10,135,137,269,275,124,130,191,191,204,206,282,288,130,130,183,189
2_PM6_57_01_B01,133,135,275,275,120,120,191,191,214,238,278,294,130,130,183,183
2_PM6_59_01_B06,141,141,261,269,120,124,,,188,208,276,292,130,130,183,183
2_PM6_59_02_B07,133,135,261,265,112,126,191,191,206,214,290,302,130,130,183,189
2_PM6_59_03_C08,133,135,263,267,120,122,191,191,204,206,284,306,130,130,183,183
2_PM6_61_01_C10,133,135,267,273,116,118,188,188,198,206,282,318,130,133,183,183
2_PM6_62_02_C07,137,141,259,267,120,120,188,191,198,206,288,300,130,133,183,183
2_PM6_62_03_B02,135,137,263,267,124,130,191,191,198,198,282,292,130,133,183,204
2_PM6_62_04_A04,135,137,259,275,116,126,191,191,206,206,282,282,130,130,183,183
2_PM6_63_01_C01,135,141,267,269,120,126,191,200,206,206,282,290,130,130,183,183
2_PM6_63_02_C04,135,137,263,267,120,130,191,191,198,206,282,308,130,130,183,204
2_PM6_63_03_C06,141,141,259,267,120,120,188,191,206,206,288,300,130,133,183,183
2_PM7_46_02_A05,135,143,265,275,112,120,191,200,206,206,278,294,130,130,183,183
2_PM7_48_02_H05,135,135,259,267,122,124,188,191,198,206,282,298,127,130,183,183
2_PM7_55_01_A06,137,143,259,267,114,118,191,191,198,210,282,306,130,130,183,183
2_PM7_61_01_A05,133,147,267,271,120,130,191,191,190,198,306,320,130,130,183,183
2_PM7_61_02_B06,135,137,259,263,110,114,185,191,198,198,278,306,127,130,183,183
2_PM7_62_01_H08,135,145,271,271,116,118,185,188,,,,,127,127,180,180
2_PM7_63_02_B03,135,137,275,299,124,124,191,191,206,210,294,318,130,130,183,183
2_PM7_63_03_A07,133,135,263,275,118,120,188,191,198,198,292,300,130,130,183,189
2_PM7_65_03_H03,137,143,267,271,116,120,191,191,206,206,,,130,133,183,189
2_PM7_67_01_A11,135,135,259,271,118,120,188,191,198,204,290,318,130,130,183,183
2_PM7_71_01_C03,133,135,267,267,118,126,188,191,206,206,294,300,130,130,183,189
2_PM7_71_02_D10,143,,271,271,118,118,191,191,206,210,286,286,130,130,183,183
2_PM7_71_03_B12,137,141,263,263,112,126,191,191,204,212,288,,130,130,183,183
2_PM7_72A_01_D01,133,135,269,271,120,124,191,191,198,206,282,290,130,130,183,189
2_PM7_72A_02_A02,133,135,263,275,112,120,191,191,214,238,278,306,130,130,183,183
2_PM8_40_01_A02,133,135,263,267,124,124,191,191,190,214,284,290,130,130,183,183
2_PM8_43_01_A02,135,143,263,265,120,126,191,200,190,204,290,292,127,130,183,183
2_PM8_46_01_C02,137,137,269,275,118,120,188,191,214,214,282,318,130,130,183,183
2_PM8_46_02_B01,137,143,265,269,120,120,191,191,200,206,290,290,130,130,183,189
2_PM8_46_03_C08,133,135,265,,118,124,,,196,208,280,296,130,130,183,183
2_PM8_51A_01_C01,133,137,265,269,112,120,191,191,200,206,278,318,130,130,183,183
2_PM8_52A_01_D02,135,143,259,271,118,120,191,191,204,206,290,318,130,130,183,183
2_PM8_52A_02_A12,133,,269,271,118,120,188,191,198,206,290,318,130,130,183,183
2_PM8_52A_03_H03,135,137,,,124,130,191,191,204,206,282,288,130,130,183,189
2_PM8_53_01_D11,135,137,,,112,122,185,191,196,206,282,294,130,130,183,183
2_PM8_53_02_B04,135,143,259,269,114,120,188,191,200,206,282,294,130,130,183,183
2_PM8_56_01_D10,135,137,273,303,116,120,188,191,208,208,284,306,130,130,183,183
2_PM8_59_01_A10,139,141,267,275,112,120,191,191,190,204,294,318,130,130,183,183
2_PM8_62_01_B12,137,137,257,299,116,124,191,191,204,214,284,294,130,130,183,183
2_PM8_62_02_B04,135,135,257,265,118,120,191,191,198,206,282,304,130,130,183,183
2_PM8_64_02_H11,133,135,267,269,118,124,188,191,204,214,294,300,130,130,183,183
2_PM8_71_01_E12,137,147,267,271,120,124,191,191,198,206,308,318,130,133,183,183
2_PM8_71_02_E09,135,141,263,267,124,124,188,191,204,206,292,,130,130,183,183
2_PM8_72A_01_G03,135,,263,271,120,124,188,191,198,206,294,306,130,130,183,183
2_PM9_46_01_A09,133,147,267,271,120,130,185,191,190,198,284,320,130,130,183,183
2_PM9_46_02_C05,137,141,269,275,120,124,188,191,214,214,282,318,130,130,183,183
2_PM9_47_01_C04,133,135,271,275,112,116,188,200,206,214,294,300,130,130,183,183
2_PM9_53_01_G07,135,143,259,269,120,124,188,191,198,200,282,294,130,130,183,183
2_PM9_54A_01_A06,137,141,263,265,112,124,188,191,204,206,282,292,130,130,183,183
2_PM9_55_01_A11,135,135,265,271,120,124,191,191,210,214,286,288,130,130,183,183
2_PM9_55_02_A06,135,135,265,265,124,124,,,208,212,286,320,130,130,183,183
2_PM9_59_02_A03,133,141,257,263,112,118,191,191,198,206,298,304,130,130,183,183
2_PM9_61_01_A09,135,137,267,267,120,120,191,191,198,210,284,294,130,130,183,183
2_PM9_61_02_C09,137,137,267,281,112,118,191,200,206,206,284,294,130,130,183,183
2_PM9_61_03_C05,135,141,259,267,120,120,191,191,198,214,290,308,130,130,183,183
2_PM9_61_04_B06,135,135,263,267,118,120,191,191,198,206,290,306,130,130,183,183
2_PM9_62_03_A04,137,139,267,267,116,120,191,194,206,206,294,304,130,130,183,183
2_PM9_62_04_C06,137,141,,,120,120,191,191,206,214,290,290,130,130,183,183
2_PM9_62_05_D08,137,141,265,267,120,122,188,191,206,206,288,300,130,133,183,183
